"model","split","task_id","success","model_calls","total_tokens","trace_path","step_id","exit_code","structured_expectation_score","observation_only_raw_score","expectation_quality","action_safety_gate","expectation_safety_gate","shadow_decision","stderr_presence_mismatch","textual_error_contradiction","textual_output_missing","semantic_residual_score","expectation_gate_only_score","raw_full_residual_score","semantic_with_safety_score","structured_with_safety_score","no_expectation_score","full_residual_score","exit_code_mismatch","stdout_presence_mismatch"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-021","False","7","14832","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","5","0","0.33333333333333337","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.7993419170379639","0.0","0.33333333333333337","0.7993419170379639","0.33333333333333337","0.0","0.33333333333333337","0","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-021","False","7","14832","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","6","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.4857451319694519","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-026","False","2","1995","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.5333333333333333","0.0","0.8888888888888888","0.0","0.0","reason","0","0","1","0.9855564907193184","0.0","0.5333333333333333","0.9855564907193184","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-028","False","2","2813","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.5498804450035095","0.0","0.0","0.5498804450035095","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-029","False","3","4411","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.7111111111111111","0.0","0.0","fast_candidate","0","0","0","0.6546492278575897","0.0","0.0","0.6546492278575897","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-029","False","3","4411","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.7388888888888889","0.0","0.0","fast_candidate","0","0","0","0.6804701089859009","0.0","0.0","0.6804701089859009","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-031","False","2","1977","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.7777777777777777","0.0","0.0","fast_candidate","0","0","0","0.8539768606424332","0.0","0.0","0.8539768606424332","0.0","0.0","0.0","",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-045","False","3","3716","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.7777777777777777","0.0","1.0","reason","","0","0","0.6659928858280182","1.0","0.0","1.0","1.0","0.0","1.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-045","False","3","3716","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.7777777777777777","0.0","0.0","fast_candidate","","0","0","0.7213453054428101","0.0","0.0","0.7213453054428101","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-049","False","2","2199","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5324030518531799","0.0","0.0","0.5324030518531799","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-055","True","2","2010","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.6678098738193512","0.0","0.0","0.6678098738193512","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-058","False","3","3256","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8800758570432663","0.0","0.16666666666666669","0.8800758570432663","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs3-058","False","3","3256","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8917964696884155","0.0","0.16666666666666669","0.8917964696884155","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-003","True","2","1764","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.6555555555555556","0.0","0.0","reason","","0","0","0.3588106632232666","1.0","0.0","1.0","1.0","0.0","1.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-004","True","2","1905","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5623074173927307","0.0","0.0","0.5623074173927307","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-006","True","3","3311","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8857688903808594","0.0","0.0","0.8857688903808594","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-006","True","3","3311","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.8722222222222222","0.0","0.0","fast_candidate","0","0","0","0.988389590755105","0.0","0.0","0.988389590755105","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-015","True","5","7425","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.7333333333333334","0.0","0.0","fast_candidate","0","0","0","0.455105721950531","0.0","0.0","0.455105721950531","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-015","True","5","7425","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.7333333333333334","0.0","0.0","fast_candidate","0","0","0","0.4958476424217224","0.0","0.0","0.4958476424217224","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-015","True","5","7425","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","3","0","0.0","0.0","0.7333333333333334","0.0","0.0","fast_candidate","0","0","0","0.455105721950531","0.0","0.0","0.455105721950531","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-015","True","5","7425","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","4","0","0.0","0.0","0.7333333333333334","0.0","0.0","fast_candidate","0","0","0","0.4958476424217224","0.0","0.0","0.4958476424217224","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958525121212006","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","3","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958525121212006","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","4","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","5","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","6","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","7","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","8","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","9","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-019","False","11","30039","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","10","1","0.5333333333333333","0.55","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7958524823188782","1.0","0.5333333333333333","1.0","1.0","0.55","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-020","False","3","3108","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.2","0.0","0.7722222222222221","0.0","0.0","fast_candidate","0","0","1","0.6901322603225708","0.0","0.2","0.6901322603225708","0.2","0.0","0.2","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-020","False","3","3108","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","2","0","0.2","0.0","0.7722222222222221","0.0","0.0","fast_candidate","0","0","1","0.6901322603225708","0.0","0.2","0.6901322603225708","0.2","0.0","0.2","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-023","True","2","2356","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5934738516807556","0.0","0.0","0.5934738516807556","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-024","True","2","2003","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8333333333333334","0.0","0.0","fast_candidate","0","0","0","0.8405466377735138","0.0","0.0","0.8405466377735138","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_development","intercode-nl2bash-fs4-025","False","2","1929","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.8140164315700531","0.0","0.0","0.8140164315700531","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-000","False","3","3726","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.5663965940475464","0.0","0.0","0.5663965940475464","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-000","False","3","3726","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.5333333333333333","0.0","0.8166666666666668","0.0","0.0","reason","0","0","1","0.9068123251199722","0.0","0.5333333333333333","0.9068123251199722","0.5333333333333333","0.0","0.5333333333333333","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-001","False","2","2073","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8666666666666667","0.0","0.0","fast_candidate","0","0","0","0.5347974300384521","0.0","0.0","0.5347974300384521","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-009","False","3","3634","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.519454151391983","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-009","False","3","3634","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","1","0.0","0.55","0.8888888888888888","0.0","1.0","reason","0","0","0","0.40859007835388184","1.0","0.0","1.0","1.0","0.55","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-010","False","2","2296","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.26666666666666666","0.0","0.8888888888888888","1.0","1.0","reason","0","0","0","0.5751906633377075","1.0","0.26666666666666666","1.0","1.0","1.0","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-023","False","6","9390","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8111111111111112","0.0","1.0","reason","0","0","0","0.45685577392578125","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-023","False","6","9390","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.9055555555555556","1.0","1.0","reason","0","0","0","0.7764598578214645","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-023","False","6","9390","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","3","0","0.0","0.0","0.8666666666666667","0.0","1.0","reason","0","0","0","0.42061126232147217","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-023","False","6","9390","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","4","0","0.0","0.0","0.9611111111111111","1.0","1.0","reason","0","0","0","0.7213475108146667","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-023","False","6","9390","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","5","0","0.0","0.0","0.8111111111111112","0.0","1.0","reason","0","0","0","0.45685577392578125","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-031","False","2","1840","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.9191896840929985","0.0","0.0","0.9191896840929985","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-032","False","4","5396","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.7569546550512314","0.0","0.0","0.7569546550512314","0.0","0.0","0.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-032","False","4","5396","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.2","0.0","0.8888888888888888","0.0","1.0","reason","0","0","1","0.7959146797657013","1.0","0.2","1.0","1.0","0.0","1.0","0",""
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-032","False","4","5396","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","3","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.8667691051959991","0.0","0.16666666666666669","0.8667691051959991","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-035","False","3","3331","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.45209217071533203","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-035","False","3","3331","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.26666666666666666","0.0","0.8888888888888888","1.0","1.0","reason","0","0","0","0.8948045074939728","1.0","0.26666666666666666","1.0","1.0","1.0","1.0","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-051","False","3","4521","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6979891657829285","0.0","0.0","0.6979891657829285","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-051","False","3","4521","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7052777409553528","0.0","0.0","0.7052777409553528","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-057","False","3","3452","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9061467051506042","0.0","0.0","0.9061467051506042","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-057","False","3","3452","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.4515531659126282","0.0","0.16666666666666669","0.4515531659126282","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-058","False","5","7965","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","1","0.8000000000000002","0.75","0.8888888888888888","0.0","0.0","reason","1","0","1","0.8399104326963425","0.0","0.8000000000000002","0.8399104326963425","0.8000000000000002","0.75","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-058","False","5","7965","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.8000000000000002","0.2","0.8888888888888888","0.0","0.0","reason","1","0","1","0.7150869369506836","0.0","0.8000000000000002","0.7150869369506836","0.8000000000000002","0.2","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-058","False","5","7965","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","3","1","0.8000000000000002","0.75","0.8888888888888888","0.0","0.0","reason","1","0","1","0.8399104326963425","0.0","0.8000000000000002","0.8399104326963425","0.8000000000000002","0.75","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs1-058","False","5","7965","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","4","0","0.8000000000000002","0.2","0.8888888888888888","0.0","0.0","reason","1","0","1","0.7150869369506836","0.0","0.8000000000000002","0.7150869369506836","0.8000000000000002","0.2","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-008","False","3","3347","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.5107314884662628","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-008","False","3","3347","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.26666666666666666","0.0","0.8555555555555555","1.0","1.0","reason","0","0","1","0.8545484393835068","1.0","0.26666666666666666","1.0","1.0","1.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-009","True","2","2060","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.9113819673657417","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-011","True","2","1936","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6924484670162201","0.0","0.0","0.6924484670162201","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-012","False","5","7783","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","1","0.8000000000000002","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.8115353584289551","0.0","0.8000000000000002","0.8115353584289551","0.8000000000000002","1.0","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-012","False","5","7783","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.9722222222222222","0.0","0.0","fast_candidate","0","0","0","0.5413915514945984","0.0","0.0","0.5413915514945984","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-012","False","5","7783","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","3","1","0.8000000000000002","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.8115353584289551","0.0","0.8000000000000002","0.8115353584289551","0.8000000000000002","1.0","0.8000000000000002","","1"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-012","False","5","7783","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","4","0","0.0","0.0","0.9722222222222222","0.0","0.0","fast_candidate","0","0","0","0.5413915514945984","0.0","0.0","0.5413915514945984","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-019","False","2","2127","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.4719517230987549","0.0","0.0","0.4719517230987549","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-020","True","3","3381","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.40924978256225586","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-020","True","3","3381","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8654906749725342","0.0","0.0","0.8654906749725342","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-021","False","3","3396","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.7002705037593842","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-021","False","3","3396","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8850664496421814","0.0","0.0","0.8850664496421814","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-025","False","2","2152","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.6942590177059174","0.0","0.0","0.6942590177059174","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-033","False","3","3297","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","1.0","1.0","reason","0","0","0","0.5591224431991577","1.0","0.0","1.0","1.0","1.0","1.0","","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-033","False","3","3297","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.7623414844274521","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:7b-8k","shadow_test","intercode-nl2bash-fs2-040","False","2","1834","results/phase1_5_shadow/full/qwen2.5-coder-7b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.7777777777777777","0.0","0.0","fast_candidate","","0","0","0.9555743671953678","0.0","0.0","0.9555743671953678","0.0","0.0","0.0","0",""
